headline,link,source,is_sarcastic,is_domestic,is_foreign,is_politics
Rutte: 'VN-onderzoeker is nu eenmaal zwart',https://speld.nl/2013/10/22/rutte-vn-onderzoeker-is-nu-eenmaal-zwart/,de Speld,1,1,0,0
Bulgaren betrokken bij grootschalige kitsch-roof,https://speld.nl/2013/10/22/bulgaren-betrokken-bij-grootschalige-kitsch-roof/,de Speld,1,1,0,0
Zitten aan banden gelegd,https://speld.nl/2013/10/20/zitten-aan-banden-gelegd/,de Speld,1,1,0,0
Pesten via MSN lijkt verleden tijd,https://speld.nl/2013/10/18/pesten-via-msn-lijkt-verleden-tijd/,de Speld,1,1,0,0
NS-publieksprijs voor traject Apeldoorn-Almelo,https://speld.nl/2013/10/15/ns-publieksprijs-voor-traject-apeldoorn-almelo/,de Speld,1,1,0,0
Studieadviseur lokte scholieren naar Inholland,https://speld.nl/2013/10/14/studieadviseur-lokte-scholieren-naar-inholland/,de Speld,1,1,0,0
Conimex hoofdsponsor nieuw financieel akkoord,https://speld.nl/2013/10/11/conimex-hoofdsponsor-nieuw-financieel-akkoord/,de Speld,1,1,0,0
NS introduceert de non-stoptrein,https://speld.nl/2013/10/11/ns-introduceert-de-non-stoptrein/,de Speld,1,1,0,0
Datum geprikt,https://speld.nl/2013/10/09/datum-geprikt/,de Speld,1,1,0,0
Waalwijker wint Zwarte Pieten-discussie 2013,https://speld.nl/2013/10/08/waalwijker-wint-zwarte-pieten-discussie-2013/,de Speld,1,1,0,0
Bart Smit past folder aan na kritiek,https://speld.nl/2013/10/04/bart-smit-past-folder-aan-na-kritiek/,de Speld,1,1,0,0
Commissie presenteert na 41 jaar rapport,https://speld.nl/2013/10/04/commissie-presenteert-na-41-jaar-rapport/,de Speld,1,1,0,0
Volkert van der G. neemt voor veiligheid andere naam aan,https://speld.nl/2013/10/03/volkert-van-der-g-neemt-voor-veiligheid-andere-naam-aan/,de Speld,1,1,0,0
Mensen jarenlang naast hun kracht gezet door mental coach,https://speld.nl/2013/10/03/mensen-jarenlang-naast-hun-kracht-gezet-door-mental-coach/,de Speld,1,1,0,0
Asielzoekers uitgezet in natuurlijke habitat,https://speld.nl/2013/09/30/asielzoekers-uitgezet-in-natuurlijke-habitat/,de Speld,1,1,0,0
Man loopt twaalf jaar met hit Gordon in hoofd,https://speld.nl/2013/09/28/man-loopt-twaalf-jaar-met-hit-gordon-in-hoofd/,de Speld,1,1,0,0
JSF mogelijk inkomensafhankelijk,https://speld.nl/2013/09/26/jsf-mogelijk-inkomensafhankelijk/,de Speld,1,1,0,0
Rechter in opspraak na ruggespraak tijdens uitspraak,https://speld.nl/2013/09/23/rechter-in-opspraak-na-ruggespraak-tijdens-uitspraak/,de Speld,1,1,0,0
Deze 19 mensen hebben vertrouwen in kabinet,https://speld.nl/2013/09/17/deze-19-mensen-hebben-vertrouwen-in-kabinet/,de Speld,1,1,0,0
DekaMarkt verklaart zich neutraal in Tweede Prijzenoorlog,https://speld.nl/2013/09/17/dekamarkt-verklaart-zich-neutraal-in-tweede-prijzenoorlog/,de Speld,1,1,0,0
Recordaantal ongelukkig in Tweede Coentunnel,https://speld.nl/2013/09/13/recordaantal-ongelukkig-in-tweede-coentunnel/,de Speld,1,1,0,0
Bijzonder zwak onderwijs onder vuur,https://speld.nl/2013/09/12/bijzonder-zwak-onderwijs-onder-vuur/,de Speld,1,1,0,0
Vrouw doneert lichaam aan literatuurwetenschap,https://speld.nl/2013/09/11/vrouw-doneert-lichaam-aan-literatuurwetenschap/,de Speld,1,1,0,0
Opnieuw lage opkomst bij NSB-reünie,https://speld.nl/2013/09/11/opnieuw-lage-opkomst-bij-nsb-reunie/,de Speld,1,1,0,0
Informeer pedoseksueel als er een boze menigte in de buurt komt wonen',https://speld.nl/2013/09/10/informeer-pedoseksueel-als-er-een-boze-menigte-in-de-buurt-komt-wonen/,de Speld,1,1,0,0
Tweede filiaal Anne Frank Huis geopend,https://speld.nl/2013/09/02/tweede-filiaal-anne-frank-huis-geopend/,de Speld,1,1,0,0
Lagere straf Robert M. vanwege uitzenden beelden,https://speld.nl/2013/08/28/lagere-straf-robert-m-vanwege-uitzenden-beelden/,de Speld,1,1,0,0
Beveiliging Marechaussee waterdicht als een mandje,https://speld.nl/2013/08/28/beveiliging-marechaussee-waterdicht-als-een-mandje/,de Speld,1,1,0,0
Leidse basisschool ontgroent nieuwe leden,https://speld.nl/2013/08/26/leidse-basisschool-ontgroent-nieuwe-leden/,de Speld,1,1,0,0
Kabinet zet in op ZZP-bestrijding,https://speld.nl/2013/08/22/kabinet-zet-in-op-zzp-bestrijding/,de Speld,1,1,0,0
Human Rights Watch: 'Chaos dreigt door afschaffing waterschapsverkiezingen',https://speld.nl/2013/08/21/human-rights-watch-chaos-dreigt-door-afschaffing-waterschapsverkiezingen/,de Speld,1,1,0,0
Minder geld voor mantelchirurgie,https://speld.nl/2013/08/20/minder-geld-voor-mantelchirurgie/,de Speld,1,1,0,0
112 verder als 06-19481161,https://speld.nl/2013/08/16/112-verder-als-06-19481161/,de Speld,1,1,0,0
Welstandscommissie laat vrouw van terras verwijderen,https://speld.nl/2013/08/14/welstandscommissie-laat-vrouw-van-terras-verwijderen/,de Speld,1,1,0,0
Protest tegen buikoperatie Bertus de Veer,https://speld.nl/2013/08/13/protest-tegen-buikoperatie-bertus-de-veer/,de Speld,1,1,0,0
Steeds meer Nederlanders hebben gelijk,https://speld.nl/2013/08/10/steeds-meer-nederlanders-hebben-gelijk/,de Speld,1,1,0,0
Familie De Jong teleurgesteld in Teenage Sluts VII,https://speld.nl/2013/08/06/familie-de-jong-teleurgesteld-in-teenage-sluts-vii/,de Speld,1,1,0,0
Kat gesignaleerd in Zeewolde,https://speld.nl/2013/08/04/kat-gesignaleerd-in-zeewolde/,de Speld,1,1,0,0
Binnenstad Zoetermeer verwoest door architectuur,https://speld.nl/2013/07/31/binnenstad-zoetermeer-verwoest-door-architectuur/,de Speld,1,1,0,0
Aangespoelde potvis waarschijnlijk andere dan die van vorig jaar,https://speld.nl/2013/07/29/aangespoelde-potvis-waarschijnlijk-andere-dan-die-van-vorig-jaar/,de Speld,1,1,0,0
Opnieuw bekentenissen corruptiezondaars VVD,https://speld.nl/2013/07/26/opnieuw-bekentenissen-corruptiezondaars-vvd/,de Speld,1,1,0,0
Weer treft Roermond,https://speld.nl/2013/07/26/weer-treft-roermond/,de Speld,1,1,0,0
Leeftijdsdiscriminatie treft kleuters,https://speld.nl/2013/07/25/leeftijdsdiscriminatie-treft-kleuters/,de Speld,1,1,0,0
"Nederlanders minder coherent, overigens gnoe",https://speld.nl/2013/07/23/nederlanders-minder-coherent-overigens-gnoe/,de Speld,1,1,0,0
Zonder gezin minder familiedrama's',https://speld.nl/2013/07/20/zonder-gezin-minder-familiedramas/,de Speld,1,1,0,0
VVD: Plichtrecht voor vaccinaties,https://speld.nl/2013/07/18/vvd-plichtrecht-voor-vaccinaties/,de Speld,1,1,0,0
Kernraketten Volkel gecontroleerd tot ontploffing gebracht,https://speld.nl/2013/07/16/kernraketten-volkel-gecontroleerd-tot-ontploffing-gebracht/,de Speld,1,1,0,0
Omstreden flexwerkplekken voor Utrechtse prostituees,https://speld.nl/2013/07/12/omstreden-flexwerkplekken-voor-utrechtse-prostituees/,de Speld,1,1,0,0
Zeven geitjes doodgereden bij Luttelgeest,https://speld.nl/2013/07/09/zeven-geitjes-doodgereden-bij-luttelgeest/,de Speld,1,1,0,0
Butlermoord vond plaats met loden pijp in de zitkamer',https://speld.nl/2013/07/09/%e2%80%98butlermoord-vond-plaats-met-loden-pijp-in-de-zitkamer%e2%80%99/,de Speld,1,1,0,0
Tiel pakt vogelgekwetter aan,https://speld.nl/2013/07/01/tiel-pakt-vogelgekwetter-aan/,de Speld,1,1,0,0
Geit 'best wel arrogant' door overplaatsing naar kinderboerderij,https://speld.nl/2013/06/27/geit-best-wel-arrogant-door-overplaatsing-naar-kinderboerderij/,de Speld,1,1,0,0
Geheime dienst ontdekt,https://speld.nl/2013/06/27/geheime-dienst-ontdekt/,de Speld,1,1,0,0
Figuurlijk (!) vijf voor twaalf voor autistenscholen,https://speld.nl/2013/06/25/figuurlijk-vijf-voor-twaalf-voor-autistenscholen/,de Speld,1,1,0,0
Brute straatroof in Almere loopt met sisser af,https://speld.nl/2013/06/24/brute-straatroof-in-almere-loopt-met-sisser-af/,de Speld,1,1,0,0
Asbest in huizen vaak verouderd,https://speld.nl/2013/06/22/asbest-in-huizen-vaak-verouderd/,de Speld,1,1,0,0
Mogelijk unused icons op desktop Klaas Willems,https://speld.nl/2013/06/21/mogelijk-unused-icons-op-desktop-klaas-willems/,de Speld,1,1,0,0
Spionageschandaal bij familie Beuker,https://speld.nl/2013/06/19/spionageschandaal-bij-familie-beuker/,de Speld,1,1,0,0
Derk Bolt herenigd met familie,https://speld.nl/2013/06/18/derk-bolt-herenigd-met-familie/,de Speld,1,1,0,0
Gestolen examens onbeschadigd teruggevonden,https://speld.nl/2013/06/12/gestolen-examens-onbeschadigd-teruggevonden/,de Speld,1,1,0,0
Verkeersexamen groep 7 uitgelekt,https://speld.nl/2013/06/11/verkeersexamen-groep-7-uitgelekt/,de Speld,1,1,0,0
Enquêtecommissie Fyra presenteert dreigrapport,https://speld.nl/2013/06/06/enquetecommissie-fyra-presenteert-dreigrapport/,de Speld,1,1,0,0
Familie Beuker haalt 3%-norm niet,https://speld.nl/2013/05/30/familie-beuker-haalt-3-norm-niet/,de Speld,1,1,0,0
Multicultureel debat mogelijk heropend,https://speld.nl/2013/05/30/multicultureel-debat-mogelijk-heropend/,de Speld,1,1,0,0
Liveblog: mooi weer,https://speld.nl/2013/05/28/liveblog-mooi-weer/,de Speld,1,1,0,0
KNMI overweegt overstap naar Fahrenheitschaal,https://speld.nl/2013/05/26/knmi-overweegt-overstap-naar-fahrenheitschaal/,de Speld,1,1,0,0
Ambitieuze plannen voor nieuw weiland in de Noordoostpolder,https://speld.nl/2013/05/24/ambitieuze-plannen-voor-nieuw-weiland-in-de-noord-oostpolder/,de Speld,1,1,0,0
Ramptoeristen blijven vaker in eigen land,https://speld.nl/2013/05/21/ramptoeristen-blijven-vaker-in-eigen-land/,de Speld,1,1,0,0
Partij voor de Dieren eist verbreding ecoduct A12,https://speld.nl/2013/05/20/partij-voor-de-dieren-eist-verbreding-ecoduct-a12/,de Speld,1,1,0,0
Videla niet naar verjaardagfeestje Máxima,https://speld.nl/2013/05/17/videla-niet-naar-verjaardagfeestje-maxima/,de Speld,1,1,0,0
Vrouw doneert organogram aan doodzieke broer,https://speld.nl/2013/05/13/vrouw-doneert-organogram-aan-doodzieke-broer/,de Speld,1,1,0,0
Verontwaardiging over bonussen moeders,https://speld.nl/2013/05/13/verontwaardiging-over-bonussen-moeders/,de Speld,1,1,0,0
Arts geeft beroepsgeheim prijs,https://speld.nl/2013/05/08/arts-geeft-beroepsgeheim-prijs/,de Speld,1,1,0,0
Wees eerlijk over je gebrek aan integriteit',https://speld.nl/2013/05/06/%e2%80%98wees-eerlijk-over-je-gebrek-aan-integriteit%e2%80%99/,de Speld,1,1,0,0
Klaas Willems: route via A2 en dan binnendoor is sneller,https://speld.nl/2013/05/05/klaas-willems-route-via-a2-en-dan-binnendoor-is-sneller/,de Speld,1,1,0,0
GGD ongerust over 'kindercocaïne',https://speld.nl/2013/05/04/ggd-ongerust-over-kindercocaine/,de Speld,1,1,0,0
Verzekeraar wil kortere spreektijden op begrafenissen,https://speld.nl/2013/05/03/verzekeraar-wil-kortere-spreektijden-op-begrafenissen/,de Speld,1,1,0,0
Hans Wijers stopt als voorzitter Nationaal Comité Inhuldiging,https://speld.nl/2013/05/03/hans-wijers-stopt-als-voorzitter-nationaal-comite-inhuldiging/,de Speld,1,1,0,0
Geen roze olifanten herdacht op 4 mei,https://speld.nl/2013/05/02/geen-roze-olifanten-herdacht-op-4-mei/,de Speld,1,1,0,0
Liveblog: Volop speculaties over troonsafstand Willem-Alexander,https://speld.nl/2013/04/30/liveblog-inhuldiging/,de Speld,1,1,0,0
Koningin Beatrix krijgt lintje,https://speld.nl/2013/04/26/koningin-beatrix-krijgt-lintje/,de Speld,1,1,0,0
Strafbaarheid wordt illegaal,https://speld.nl/2013/04/26/strafbaarheid-wordt-illegaal/,de Speld,1,1,0,0
Koolhydraten' thema Bevrijdingsdag 2013,https://speld.nl/2013/04/25/%e2%80%98koolhydraten%e2%80%99-thema-bevrijdingsdag-2013/,de Speld,1,1,0,0
AIVD verrast door bezuinigingen,https://speld.nl/2013/04/23/aivd-verrast-door-bezuinigingen/,de Speld,1,1,0,0
Cor en Tinie Verbonk vieren 35 jaar betrekkingen,https://speld.nl/2013/04/23/cor-en-tinie-verbonk-vieren-35-jaar-betrekkingen/,de Speld,1,1,0,0
Teeven pleit voor stacellen in gevangenissen,https://speld.nl/2013/04/23/teeven-pleit-voor-stacellen-in-gevangenissen/,de Speld,1,1,0,0
Onderwijsraad slaat alarm na dreigbrief Leidse scholier,https://speld.nl/2013/04/22/onderwijsraad-slaat-alarm-na-dreigbrief-leidse-scholier/,de Speld,1,1,0,0
Nederland getroffen door muzikale aanslag,https://speld.nl/2013/04/19/nederland-getroffen-door-muzikale-aanslag/,de Speld,1,1,0,0
Friesland verbiedt als eerste provincie plezierjacht,https://speld.nl/2013/04/17/friesland-verbiedt-als-eerste-provincie-plezierjacht/,de Speld,1,1,0,0
Middelgroot boerenbedrijf blijkt schizofrene zzp'er,https://speld.nl/2013/04/15/middelgroot-boerenbedrijf-blijkt-schizofrene-zzper/,de Speld,1,1,0,0
Dodenherdenking 2013 krijgt sober karakter,https://speld.nl/2013/04/12/dodenherdenking-2013-krijgt-sober-karakter/,de Speld,1,1,0,0
Automobilist steeds vaker afgeleid door verkeer,https://speld.nl/2013/04/11/automobilist-steeds-vaker-afgeleid-door-verkeer/,de Speld,1,1,0,0
Bezoek Poetin drie uur uitgesteld,https://speld.nl/2013/04/08/bezoek-poetin-drie-uur-uitgesteld/,de Speld,1,1,0,0
Willem-Alexander publiceert 'De puinhopen van 33 jaar Beatrix',https://speld.nl/2013/04/08/willem-alexander-publiceert-%e2%80%98de-puinhopen-van-33-jaar-beatrix%e2%80%99/,de Speld,1,1,0,0
Muisarm Klaas Willems valt mee,https://speld.nl/2013/04/05/muisarm-klaas-willems-valt-mee/,de Speld,1,1,0,0
KNMI meldt nieuw weerrecord,https://speld.nl/2013/04/05/knmi-meldt-nieuw-weerrecord/,de Speld,1,1,0,0
Oudere servers in Barendrecht slachtoffer gruwelijke cyberaanval,https://speld.nl/2013/03/31/oudere-servers-in-barendrecht-slachtoffer-gruwelijke-cyberaanval/,de Speld,1,1,0,0
Jeugdzorg plaatst lesbische baby bij Jehovagetuigen,https://speld.nl/2013/03/26/jeugdzorg-plaatst-lesbische-baby-bij-jehovagetuigen/,de Speld,1,1,0,0
Pilot met preventieve reanimatie slaat aan,https://speld.nl/2013/03/26/pilot-met-preventieve-reanimatie-slaat-aan/,de Speld,1,1,0,0
Weide bij Deinum aangewezen als protestplaats tegen kroning,https://speld.nl/2013/03/22/weide-bij-deinum-aangewezen-als-protestplaats-tegen-kroning/,de Speld,1,1,0,0
Je tumor is jouw unique selling point',https://speld.nl/2013/03/20/je-tumor-is-jouw-unique-selling-point/,de Speld,1,1,0,0
Alarmsystemen steeds vaker verouderd,https://speld.nl/2013/03/14/alarmsystemen-steeds-vaker-verouderd/,de Speld,1,1,0,0
Koninkrijk der Nederlanden wordt KDN,https://speld.nl/2013/03/12/koninkrijk-der-nederlanden-wordt-kdn/,de Speld,1,1,0,0
Meer flexpatiënten en een MRI-drive-through',https://speld.nl/2013/03/09/%e2%80%98meer-flexpatienten-en-een-mri-drive-through%e2%80%99/,de Speld,1,1,0,0
Werkwoordloze zondag op komst,https://speld.nl/2013/03/05/werkwoordloze-zondag-op-komst/,de Speld,1,1,0,0
Vrije School Zeist schrapt vak uraniumverrijking,https://speld.nl/2013/03/03/vrije-school-zeist-schrapt-vak-uraniumverrijking/,de Speld,1,1,0,0
Studente weigert op te staan voor bejaarde,https://speld.nl/2013/02/28/studente-weigert-op-te-staan-voor-bejaarde/,de Speld,1,1,0,0
Uitburgeringsexamen voor illegalen,https://speld.nl/2013/02/27/uitburgeringsexamen-voor-illegalen/,de Speld,1,1,0,0
Grensrechter in Haren vindt paardenvlees in bultrug,https://speld.nl/2013/02/26/grensrechter-in-haren-vindt-paardenvlees-in-bultrug/,de Speld,1,1,0,0
RSI bij HR-managers CBP a.g.v. gebrekkige CAO,https://speld.nl/2013/02/26/rsi-bij-hr-managers-cbp-a-g-v-gebrekkige-cao/,de Speld,1,1,0,0
ADVERTORIAL: De Reclame Code Commissie – De beste commissie van heel Nederland,https://speld.nl/2013/02/22/advertorial-de-reclame-code-commissie-de-beste-commissie-van-heel-nederland/,de Speld,1,1,0,0
Strengere gedragsregels voor half drie,https://speld.nl/2013/02/21/strengere-gedragsregels-voor-half-drie/,de Speld,1,1,0,0
WOMEN Inc. pleit voor meer vrouwelijke dictators,https://speld.nl/2013/02/19/women-inc-pleit-voor-meer-vrouwelijke-dictators/,de Speld,1,1,0,0
Gemengde reacties op proef met alfabetische afvalscheiding,https://speld.nl/2013/02/16/gemengde-reacties-op-proef-met-alfabetische-afvalscheiding/,de Speld,1,1,0,0
Familie Beuker past dienstregeling aan,https://speld.nl/2013/02/15/familie-beuker-past-dienstregeling-aan/,de Speld,1,1,0,0
Illegaal kinderdagverblijf onder wietplantage opgerold,https://speld.nl/2013/02/13/illegaal-kinderdagverblijf-onder-wietplantage-opgerold/,de Speld,1,1,0,0
Dader mishandeling Oeteldonk haarscherp in beeld,https://speld.nl/2013/02/12/dader-mishandeling-oeteldonk-haarscherp-in-beeld/,de Speld,1,1,0,0
Gemeente Rotterdam wil scheefwonen aanpakken,https://speld.nl/2013/02/10/gemeente-rotterdam-wil-scheefwonen-aanpakken/,de Speld,1,1,0,0
Internationale hulp na aardschok Groningen,https://speld.nl/2013/02/08/internationale-hulp-na-aardschok-groningen/,de Speld,1,1,0,0
Carnaval 2013 afgelast wegens voortschrijdend inzicht,https://speld.nl/2013/02/07/carnaval-2013-afgelast-wegens-voortschrijdend-inzicht/,de Speld,1,1,0,0
Jungletocht afgelast wegens oerwoudgeluiden,https://speld.nl/2013/02/02/jungletocht-afgelast-wegens-oerwoudgeluiden/,de Speld,1,1,0,0
Betere bewegwijzering kan jaarlijks duizenden dierenlevens schelen',https://speld.nl/2013/02/01/betere-bewegwijzering-kan-jaarlijks-duizenden-dierenlevens-schelen/,de Speld,1,1,0,0
Volop speculaties over troonsafstand Willem-Alexander,https://speld.nl/2013/01/31/volop-speculaties-over-troonsafstand-willem-alexander/,de Speld,1,1,0,0
<title>Vossius Gymnasium: HTML in plaats van Latijn </title>,https://speld.nl/2013/01/29/titlevossius-gymnasium-html-in-plaats-van-latijn-title/,de Speld,1,1,0,0
Willem-Alexander overvallen door troonsafstand Beatrix,https://speld.nl/2013/01/29/willem-alexander-overvallen-door-troonsafstand-beatrix/,de Speld,1,1,0,0
Vara-journalist Bert Molenaar twijfelt aan echtheid rede Beatrix,https://speld.nl/2013/01/28/vara-journalist-bert-molenaar-twijfelt-aan-echtheid-rede-beatrix/,de Speld,1,1,0,0
Vereniging ten behoeve van Voorzetseluitdrukkingen staakt tweets,https://speld.nl/2013/01/25/vereniging-ten-behoeve-van-voorzetseluitdrukkingen-staakt-tweets/,de Speld,1,1,0,0
Badr Hari krijgt oneerlijk proces,https://speld.nl/2013/01/24/badr-hari-krijgt-oneerlijk-proces/,de Speld,1,1,0,0
Friesland hoopt op strenge vorst,https://speld.nl/2013/01/19/friesland-hoopt-op-strenge-vorst/,de Speld,1,1,0,0
Fries veroordeeld voor ontkennen Elfstedentocht 1985,https://speld.nl/2013/01/18/fries-veroordeeld-voor-ontkennen-elfstedentocht-1985/,de Speld,1,1,0,0
Weigerboswachters: homoseksualiteit onder dieren 'tegennatuurlijk',https://speld.nl/2013/01/16/weigerboswachters-homoseksualiteit-onder-dieren-tegennatuurlijk/,de Speld,1,1,0,0
Verhoging maximumsnelheid treinen voorlopig alleen op Afsluitdijk,https://speld.nl/2013/01/14/verhoging-maximumsnelheid-treinen-voorlopig-alleen-op-afsluitdijk/,de Speld,1,1,0,0
TROS-directeur maant tot kalmte na Ivo Niehe-cartoon,https://speld.nl/2013/01/14/tros-directeur-maant-tot-kalmte-na-ivo-niehe-cartoon/,de Speld,1,1,0,0
Organisatie 2013 erkent moeizame start,https://speld.nl/2013/01/02/organisatie-2013-erkent-moeizame-start/,de Speld,1,1,0,0
Nederland bedreigd door 'hoekbankepidemie',https://speld.nl/2012/12/31/nederland-bedreigd-door-%e2%80%98hoekbankepidemie%e2%80%99/,de Speld,1,1,0,0
Politieparagnosten lossen roofmoord 2018 op,https://speld.nl/2012/12/27/politieparagnosten-lossen-roofmoord-2018-op/,de Speld,1,1,0,0
Konijn leefde vijf jaar op rauw voedsel,https://speld.nl/2012/12/24/konijn-leefde-vijf-jaar-op-rauw-voedsel/,de Speld,1,1,0,0
Wilde achtervolging eindigt met Socratisch gesprek,https://speld.nl/2012/12/23/wilde-achtervolging-eindigt-met-socratisch-gesprek/,de Speld,1,1,0,0
NOS-kersttoespraak dit jaar gehouden door koningin Beatrix,https://speld.nl/2012/12/21/nos-kersttoespraak-dit-jaar-gehouden-door-koningin-beatrix/,de Speld,1,1,0,0
Gebrek aan constructieve afkadering: 3 gewonden,https://speld.nl/2012/12/20/gebrek-aan-constructieve-afkadering-3-gewonden/,de Speld,1,1,0,0
Ndrlnd vrdr zndr klnkrs,https://speld.nl/2012/12/17/ndrlnd-vrdr-zndr-klnkrs/,de Speld,1,1,0,0
EU: 'Kwaliteit politieke partijen moet leidend worden',https://speld.nl/2012/12/07/eu-%e2%80%98kwaliteit-politieke-partijen-moet-leidend-worden%e2%80%99/,de Speld,1,1,0,0
Ophef over misstanden AIVD opnieuw uitgesteld,https://speld.nl/2012/12/06/ophef-over-misstanden-aivd-opnieuw-uitgesteld/,de Speld,1,1,0,0
Telegraaf belt 9-jarige overlevende bijna-vliegramp,https://speld.nl/2012/12/06/telegraaf-belt-9-jarige-overlevende-bijna-vliegramp/,de Speld,1,1,0,0
Kerkgebouw misbruikt voor religieuze doeleinden,https://speld.nl/2012/11/29/kerkgebouw-misbruikt-voor-religieuze-doeleinden/,de Speld,1,1,0,0
Asielzoekers bieden bewoners Zwaagwesteinde excuses aan,https://speld.nl/2012/11/23/asielzoekers-bieden-bewoners-zwaagswesteinde-excuses-aan/,de Speld,1,1,0,0
Meer ambtenaren voor bureaucratiebestrijding,https://speld.nl/2012/11/21/meer-ambtenaren-voor-bureaucratiebestrijding/,de Speld,1,1,0,0
Nederlands abonnement Franse leenwoorden loopt af,https://speld.nl/2012/11/15/nederlands-abonnement-franse-leenwoorden-loopt-af/,de Speld,1,1,0,0
Rechtspraak experimenteert met empirische bewijzen,https://speld.nl/2012/11/08/rechtspraak-experimenteert-met-empirische-bewijzen/,de Speld,1,1,0,0
Generaal pardonregeling voor Mbotu Lusako,https://speld.nl/2012/11/06/generaal-pardonregeling-voor-mbotu-lusako/,de Speld,1,1,0,0
Ben Elker blijkt stuitbaar na aanvaring met lantaarnpaal,https://speld.nl/2012/11/03/ben-elker-blijkt-stuitbaar-na-aanvaring-met-lantaarnpaal/,de Speld,1,1,0,0
België kan stroom zorgvluchtelingen nauwelijks aan,https://speld.nl/2012/11/02/belgie-kan-stroom-zorgvluchtelingen-nauwelijks-aan/,de Speld,1,1,0,0
Platonisch kinderpornonetwerk opgerold,https://speld.nl/2012/10/31/platonisch-kinderpornonetwerk-opgerold/,de Speld,1,1,0,0
Nieuw historisch stadscentrum voor Delft,https://speld.nl/2012/10/30/nieuw-historisch-stadscentrum-voor-delft/,de Speld,1,1,0,0
Internationale gemeenschap kijkt weg van Huib,https://speld.nl/2012/10/23/internationale-gemeenschap-kijkt-weg-van-huib/,de Speld,1,1,0,0
Pleidooi voor grammaticale voorlichting op scholen,https://speld.nl/2012/10/22/pleidooi-voor-grammaticale-voorlichting-op-scholen/,de Speld,1,1,0,0
Naarden vijandig overgenomen door Maastricht,https://speld.nl/2012/10/12/naarden-vijandig-overgenomen-door-maastricht/,de Speld,1,1,0,0
KFC teleurgesteld over effect reclames op politieauto's,https://speld.nl/2012/10/03/kfc-teleurgesteld-over-effect-reclames-op-politieautos/,de Speld,1,1,0,0
Arbeidsongeschiktheidsverzekering inbrekers wordt onbetaalbaar,https://speld.nl/2012/09/28/arbeidsongeschiktheidsverzekering-inbrekers-wordt-onbetaalbaar/,de Speld,1,1,0,0
Burgemeester Haren: 'Kom niet naar stille tocht',https://speld.nl/2012/09/27/burgemeester-haren-kom-niet-naar-stille-tocht/,de Speld,1,1,0,0
AIVD waarschuwt voor radicalisering ouderen,https://speld.nl/2012/09/25/aivd-waarschuwt-voor-radicalisering-ouderen/,de Speld,1,1,0,0
Afrikanen dringen via Explorer-lek Nederland binnen,https://speld.nl/2012/09/24/afrikanen-dringen-via-explorer-lek-nederland-binnen/,de Speld,1,1,0,0
Eindhovens ziekenhuis gaat entree heffen tijdens bezoekuren,https://speld.nl/2012/09/21/eindhovens-ziekenhuis-gaat-entree-heffen-tijdens-bezoekuren/,de Speld,1,1,0,0
Moslims verheugd over effect demonstraties,https://speld.nl/2012/09/20/moslims-verheugd-over-effect-demonstraties/,de Speld,1,1,0,0
Eigen bijdrage mensenrechten twistpunt bij formatie,https://speld.nl/2012/09/19/eigen-bijdrage-voor-mensenrechten-twistpunt-bij-formatie/,de Speld,1,1,0,0
FNV fuseert met Bond tegen het Vloeken,https://speld.nl/2012/09/18/fnv-fuseert-met-bond-tegen-het-vloeken/,de Speld,1,1,0,0
Chaos dreigt op eerste Prinsjesdag zonder koningin,https://speld.nl/2012/09/17/chaos-dreigt-op-eerste-prinsjesdag-zonder-koningin/,de Speld,1,1,0,0
Vrouw beroofd van oorlogstrauma,https://speld.nl/2012/09/15/vrouw-beroofd-van-oorlogstrauma/,de Speld,1,1,0,0
Duivenmelkersbranche blij met verkiezingsuitslag,https://speld.nl/2012/09/14/duivenmelkersbranche-blij-met-verkiezingsuitslag/,de Speld,1,1,0,0
Oost-Europese mannen steeds vaker chirurgie in gedwongen,https://speld.nl/2012/09/05/oost-europese-mannen-steeds-vaker-chirurgie-in-gedwongen/,de Speld,1,1,0,0
Bijna-gijzeldrama Schiphol net niet in Top 3 bijna-gijzeldrama's,https://speld.nl/2012/08/30/bijna-gijzeldrama-schiphol-net-niet-in-top-3-bijna-gijzeldrama%e2%80%99s/,de Speld,1,1,0,0
ME verwart damesdispuutshuis met kraakpand,https://speld.nl/2012/08/28/me-verwart-damesdispuutshuis-met-kraakpand/,de Speld,1,1,0,0
Toename semi-antisemitisme in Nederland,https://speld.nl/2012/08/23/toename-semi-antisemitisme-in-nederland/,de Speld,1,1,0,0
Kalenderjaar 2017 mogelijk naar Nederland,https://speld.nl/2012/08/20/kalenderjaar-2017-mogelijk-naar-nederland/,de Speld,1,1,0,0
Onvoldoende regulering in derivatenhandel zorgsector,https://speld.nl/2012/08/15/onvoldoende-regulering-in-derivatenhandel-zorgsector/,de Speld,1,1,0,0
Dertig Chinezen aangetroffen in maag mensensmokkelaar,https://speld.nl/2012/08/10/dertig-chinezen-aangetroffen-in-maag-mensensmokkelaar/,de Speld,1,1,0,0
Henk Poorthuis nieuwe concurrent Google,https://speld.nl/2012/08/08/henk-poorthuis-nieuwe-concurrent-google/,de Speld,1,1,0,0
Heteroseksualiteit onder dakdekkers nog steeds taboe,https://speld.nl/2012/08/02/heteroseksualiteit-onder-dakdekkers-nog-steeds-taboe/,de Speld,1,1,0,0
